"accession","biosample_acc","length","genome_region","host","country","isolation","collection_date","release_date","name"
"AYA83389","","739","NP","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83390","","340","vp35","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83391","","326","vp40","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83392","","676","GP-Spike","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83393","","364","GP-Small","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83394","","297","GP-Second","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83395","","288","vp30","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83396","","251","vp24","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83397","","2212","L","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5260"
"AYA83398","","739","NP","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83399","","340","vp35","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83400","","326","vp40","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83401","","676","GP-Spike","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83402","","364","GP-Small","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83403","","297","GP-Second","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83404","","288","vp30","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83405","","251","vp24","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83406","","2212","L","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5266"
"AYA83407","","739","NP","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83408","","340","vp35","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83409","","326","vp40","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83410","","676","GP-Spike","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83411","","364","GP-Small","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83412","","297","GP-Second","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83413","","288","vp30","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83414","","251","vp24","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83415","","2212","L","","Sierra Leone","","2014/12/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5279"
"AYA83416","","739","NP","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83417","","340","vp35","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83418","","326","vp40","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83419","","676","GP-Spike","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83420","","364","GP-Small","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83421","","297","GP-Second","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83422","","288","vp30","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83423","","251","vp24","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83424","","2212","L","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5291"
"AYA83425","","739","NP","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83426","","340","vp35","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83427","","326","vp40","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83428","","676","GP-Spike","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83429","","364","GP-Small","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83430","","297","GP-Second","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83431","","288","vp30","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83432","","251","vp24","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83433","","2212","L","","Sierra Leone","","2014/12/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5293"
"AYA83434","","739","NP","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83435","","340","vp35","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83436","","326","vp40","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83437","","676","GP-Spike","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83438","","364","GP-Small","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83439","","297","GP-Second","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83440","","288","vp30","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83441","","251","vp24","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83442","","2212","L","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5311"
"AYA83443","","739","NP","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83444","","340","vp35","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83445","","326","vp40","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83446","","676","GP-Spike","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83447","","364","GP-Small","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83448","","297","GP-Second","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83449","","288","vp30","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83450","","251","vp24","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83451","","2212","L","","Sierra Leone","","2014/12/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5314"
"AYA83452","","739","NP","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83453","","340","vp35","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83454","","326","vp40","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83455","","676","GP-Spike","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83456","","364","GP-Small","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83457","","297","GP-Second","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83458","","288","vp30","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83459","","251","vp24","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83460","","2212","L","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5354"
"AYA83461","","739","NP","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83462","","340","vp35","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83463","","326","vp40","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83464","","676","GP-Spike","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83465","","364","GP-Small","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83466","","297","GP-Second","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83467","","288","vp30","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83468","","251","vp24","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83469","","2212","L","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5360"
"AYA83470","","739","NP","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83471","","340","vp35","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83472","","326","vp40","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83473","","676","GP-Spike","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83474","","364","GP-Small","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83475","","297","GP-Second","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83476","","288","vp30","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83477","","251","vp24","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83478","","2212","L","","Sierra Leone","","2014/12/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5367"
"AYA83479","","739","NP","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83480","","340","vp35","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83481","","326","vp40","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83482","","676","GP-Spike","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83483","","364","GP-Small","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83484","","297","GP-Second","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83485","","288","vp30","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83486","","251","vp24","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83487","","2212","L","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5370"
"AYA83488","","739","NP","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83489","","340","vp35","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83490","","326","vp40","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83491","","676","GP-Spike","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83492","","364","GP-Small","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83493","","297","GP-Second","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83494","","288","vp30","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83495","","251","vp24","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83496","","2212","L","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5386"
"AYA83497","","739","NP","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83498","","340","vp35","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83499","","326","vp40","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83500","","676","GP-Spike","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83501","","364","GP-Small","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83502","","297","GP-Second","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83503","","288","vp30","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83504","","251","vp24","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83505","","2212","L","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5388"
"AYA83506","","739","NP","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83507","","340","vp35","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83508","","326","vp40","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83509","","676","GP-Spike","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83510","","364","GP-Small","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83511","","297","GP-Second","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83512","","288","vp30","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83513","","251","vp24","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83514","","2212","L","","Sierra Leone","","2014/12/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5395"
"AYA83515","","739","NP","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83516","","340","vp35","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83517","","326","vp40","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83518","","676","GP-Spike","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83519","","364","GP-Small","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83520","","297","GP-Second","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83521","","288","vp30","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83522","","251","vp24","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83523","","2212","L","","Sierra Leone","","2014/12/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5400"
"AYA83524","","739","NP","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83525","","340","vp35","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83526","","326","vp40","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83527","","676","GP-Spike","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83528","","364","GP-Small","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83529","","297","GP-Second","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83530","","288","vp30","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83531","","251","vp24","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83532","","2212","L","","Sierra Leone","","2014/12/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5421"
"AYA83533","","739","NP","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83534","","340","vp35","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83535","","326","vp40","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83536","","676","GP-Spike","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83537","","364","GP-Small","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83538","","297","GP-Second","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83539","","288","vp30","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83540","","251","vp24","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83541","","2212","L","","Sierra Leone","","2015/01/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5584"
"AYA83542","","739","NP","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83543","","340","vp35","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83544","","326","vp40","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83545","","676","GP-Spike","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83546","","364","GP-Small","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83547","","297","GP-Second","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83548","","288","vp30","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83549","","251","vp24","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83550","","2212","L","","Sierra Leone","","2015/01/03","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5647"
"AYA83551","","739","NP","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83552","","340","vp35","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83553","","326","vp40","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83554","","676","GP-Spike","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83555","","364","GP-Small","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83556","","297","GP-Second","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83557","","288","vp30","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83558","","251","vp24","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83559","","2212","L","","Sierra Leone","","2015/01/07","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5725"
"AYA83560","","739","NP","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83561","","340","vp35","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83562","","326","vp40","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83563","","676","GP-Spike","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83564","","364","GP-Small","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83565","","297","GP-Second","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83566","","288","vp30","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83567","","251","vp24","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83568","","2212","L","","Sierra Leone","","2015/01/08","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5747"
"AYA83569","","739","NP","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83570","","340","vp35","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83571","","326","vp40","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83572","","676","GP-Spike","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83573","","364","GP-Small","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83574","","297","GP-Second","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83575","","288","vp30","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83576","","251","vp24","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83577","","2212","L","","Sierra Leone","","2015/01/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD5819"
"AYA83578","","739","NP","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83579","","340","vp35","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83580","","326","vp40","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83581","","676","GP-Spike","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83582","","364","GP-Small","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83583","","297","GP-Second","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83584","","288","vp30","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83585","","251","vp24","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83586","","2212","L","","Sierra Leone","","2015/01/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6079"
"AYA83587","","739","NP","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
"AYA83588","","340","vp35","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
"AYA83589","","326","vp40","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
"AYA83590","","676","GP-Spike","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
"AYA83591","","364","GP-Small","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
"AYA83592","","297","GP-Second","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
"AYA83593","","288","vp30","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
"AYA83594","","251","vp24","","Sierra Leone","","2015/01/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD6123"
